round,group_id,sender,receiver,application-id,amount_send,asset_id_send,amount_received,asset_id_received
28626890,TtacEfaP/v/R8ZaYMP3/iKxFM1hOf07yqvlVzgqDZvI=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,30044864,31566704,48926,31566704
28626890,HHn/J3A+6KX/Strth2L/NW7g4/a6Tq5t+eRtiXrzlio=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,NGIHJMECRSFHIEQDHBVTLR54K7DOZWM5M6UM3A5CIOYSP6H3QTGSHHGJCQ,605929989,4374685,0,804634,31566704
28626890,Y3Cd8CuuF6Cs4HH6upRDauaqDXqwyYjp0aP3TSQFox8=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,4106332,0,755207,31566704
28626890,OaNgrKyVGJ2jVsIhq3vdIFyaqxvSAmHNWnS23djIEYg=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,10017069,0,1842910,31566704
28626890,46zfBGTac/hH+kQNh6x12T9OmKVLtetHJ5cBuipVdWs=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,4211862,0,774884,31566704
28626890,c/Yea4o9x9jIEfgDoRsOAutqTZkP4M4gmEyscbwiGdc=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,21011731,0,3865651,31566704
28626890,JniBhgbjPBfPmxJKl8hmuIzOQri3kFoqw6Ds9Xjopvo=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,15285560,0,2813183,31566704
28626890,oKqDBtKvqVULYRfPXZGuv3FP1gUus6wYAGlhn52+lJM=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,13060488,0,2403666,31566704
28626890,3O4B+4zP8uxCWbDs6WjRn4mS1nk+cMSwdrN0lG1GVls=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,4597873,0,846195,31566704
28626890,0eXXvbm/S+SV9lin1BtmzBGXVkbMSBqzP5eFIMMH0HQ=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,46537549,31566704,251344499,0
28626890,tCzC7SGi6CTRTnxlYQ26iMCqvZBqOfH6tjvCqliqZ14=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,14411277,0,2653130,31566704
28626890,reCDZtnW8zXkCbgQbbjM4JwSMypEHKOml49neZhxM8E=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,2480680,0,456685,31566704
28626890,bdPjoqAmL7fnrpVBEcN3B4FRTlgiKLH56pOdgXHtZA0=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,7561064,0,1391951,31566704
28626890,t8sthiHAVYX9V/4lnJ7uM+ybEoxCQBWKHHWMpN/AW6g=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,4529708,0,833881,31566704
28626890,yyI6PiUA24G3DwE/WH/tMxTr6GFxLYAnr5Kp56mGgAA=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,4TK77XXJ73BIT6BY4FHJT5J5YCPBQPWXYWRTF6CJK7ETDUAL4HBBFZIOSM,624956175,2411305,465865291,842311346,470842789
28626890,BGe7v4m/MOp4jrqoGZYFHupZ8H7XOZmbe1Plojf50NA=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,348974071,31566704,388840,31566704
28626890,J/pK4TBLeozsz57nEF78N52Er+ZTFeyzAlC0BpG+v4M=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,16530311,0,3043983,31566704
28626890,EbNWXKqdT4826qbhYoG3sM0kJFgnSp8D5NDDHYqQCSI=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,11698449,0,2154208,31566704
28626890,Uz0ojKjI85zzSr93rPXtG02P7mawj7mvdFe03t+qGK0=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,15268986,0,2811692,31566704
28626890,6vecAe5VlES0Cpxh5xrUMChmOuGTm23MHdrk2ixmdLA=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,12227895,0,2251684,31566704
28626890,ZjwFhxt7LuifhNPHKtVhYZPMSlUtTt6k6Lh/+dP86e4=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,21639263,0,3984703,31566704
28626890,BtGXdxIHfaEGylzEt2r4Rw63EKAgiXjXzFaKKYQlqsA=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,14593592,0,2686495,31566704
28626892,/yVE94zRVfXi1jDBimmzT9Wt1JTRR6h7cDieUCSILmE=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,1385285,0,255088,31566704
28626892,DJMay3R9kW9A0LmVXLyifud4L9zqj96lotHv99aH7gM=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,15459635,0,2846755,31566704
28626892,cpebpmdPIhLdvEFfw6/Ew7Pv++dbmkB5CG4m9YRzKPw=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,12592269,0,2318745,31566704
28626893,phVthKAye1FzNgpE+vydkPUCQHOBYtNFFM3cgQfwX/A=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,54044085,0,9951598,31566704
28626893,MifU5IH3SX6kEqcJZ5ysShExJol9GuxX87a8o5eUnb0=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,GDYG6XTPH6TZWZELPO23LAZZFTFCOSFZI57VKY7KYZWESXIQUELIAZ4ENM,635846127,4206659,465865291,15243,386192725
28626893,Qiy+zV1ZGJ4GJHJFSQpeEQLNRYW9HWrUmOZs7txFHeA=,JPK4CPSYZT7G2AEOANHTZBE6TF3EV65EQMPCCJR2ICKMIEMJZSEBZCD5U4,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,410294952,0,75545785,31566704
28626899,+eWkQPO71lOTARqsobzWY4/rmARLjINYJBVIl/I4eGI=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,58817425,0,10830860,31566704
28626900,TwMoqSLqJWM3mNgKDH4OSP7mMXgZPBIBV3pOOapunuo=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,27937606,31566704,150702593,0
28626900,Fsy07vIf5BWW/PNI3C2QUQigVTjA8lLL43+R6LTxfDo=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,2148517,0,396058,31566704
28626900,0Nar7/4GXq+SIdSFuJzfbsG1g4TPl13GLCSpsZVwX1M=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,4698856,0,866165,31566704
28626900,o1qY8Kni5LdsHgRZAEBkEMcBQpjhFltekv1owezunKw=,HS2YUNZNWS4S6YJUEZTHYLBTVOZ6YBBPXMIEF3PQOCSH5DPMUD24O677BQ,HM7AQVSXLX4EHQH3QJZSJFG6EEYNV2EFJW6OPEEML6SVKEUOWQJFC6SGLQ,635853824,16887,386195940,307844,465865291
28626902,LmcJ4GRnvZYZju0pARMClTDzrDhWB4YdPqr6227qH2A=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,5098801,0,939854,31566704
28626903,NbgHbKQnVC91m5PV/U4JWmB1UOW65cUoEFZTfM0R6Pk=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,EUJD5PK7ATZWXFCRT4VCYNLYHQGYZM45KJ6SX3XRZZ2QRVUYMFKLKNK4BE,763505831,1065098,0,137595,553615859
28626904,WMVKRwTfAc5MnFxbeuZNnMLk2RjhagyrlM/Pi79CFX4=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,2542156,0,468531,31566704
28626907,lVOeB9qfD1VFqnWNSHoZJYCFHr5DwYdscHAfrkhGEpQ=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,U3BVQAGBMBFISCPXRNGQLMUQSWQXOTPYPLR5F27ABGH6ERLACP5AJHLSAU,613209438,806237,0,78789321,27165954
28626912,7MAjlv6KXt+ozttOc4ic2o3MJHOb9Ztt3Vv5irZycNI=,JCY67R4ZCERPBWEQ34OIKNZG3HJF3IYZSE7Y4ZY7Y2QYJ7DITMY7T2S674,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,500000000,31566704,2698329986,0
28626912,Va8Mb6FHlQOBB1vB/IBuJ90kJbP4mK4lBVSl5/AjcTo=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,6024784,0,1110158,31566704
28626916,A6g1QZb2bZxmTFEnl8fH6q7DB9Os+1u7iRE0MCKcEbg=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,46587806,31566704,251318244,0
28626922,oRCb6nETLsIMADFfyXRtBx0Zthp3KX3t3tN3ROogg+o=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,11774439,0,2170483,31566704
28626988,XuNE/YLIM+GBgNIbm5g9P5B4j9CpYD1K54vsqq881jo=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,874604,0,161223,31566704
28627043,oWo+iO3RFGXFUVLMOvZWf2SE8wOx0KSxBiUeZLt+t6k=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,863653,0,159295,31566704
28627043,6UNt+qVAHk/XsUlNhA3My+uz28xuqqfoySbXqTq0+NU=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,15675051,0,2891165,31566704
28627045,HsIa7tetSzGk+MCZxYCf8lI4LMDib3nIq3HyZJg6h7Q=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,9015938,0,1662379,312769
28627047,9kcM3i6ZCRwRQk5N6CZwq0NNz6l8NmQ5hr+B3BOZp4o=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,PNJP3RHDSCSZ7KNQ6LG3G2PFR6KQM6V6DTTZHDD3ZQXMIAI47UPR4VYQD4,1075389128,10543297,0,87804880,452399768
28627047,PLhtTLymw80qg3wKWe2yH5IBB1uaEQ6EKjqf+RSvznU=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,PNJP3RHDSCSZ7KNQ6LG3G2PFR6KQM6V6DTTZHDD3ZQXMIAI47UPR4VYQD4,1075389128,7555816,0,62916805,452399768
28627054,fRG0v3sEYESFzL2yeIbDNUxN+ZyrrjLGttpULE8RKj4=,2APUIETIJMYCCBWTKKUJAKV5KWX56D7JY72LZV6NZ5VTRJ54YTOKZAGA5Q,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,271254075,0,50028937,31566704
28627075,s3FUn6UnL+mlM9AluR6WcxsDC7jEY7ET0PWH7lNy0xU=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,291711810,0,53797471,31566704
28627075,GJSJy+++kfevfVcnMU3HYtQlb4pqEP8CZefeONfLY/A=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,18158604,0,3345747,312769
28627088,hOc2vuBb9Xn87zEZDMknQKogw8PZvMGC7EYGBgf8qIQ=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,3453673,0,637270,31566704
28627088,yONPzb3x+yRPGURp0wFOqD66wWpDyaAtp3MR0kD1Qbg=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,3078738,0,568086,31566704
28627090,ob7a1fonBma3ykUaRHRoqO4X0AhdTGJMiw7WFPKUwe4=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,4TK77XXJ73BIT6BY4FHJT5J5YCPBQPWXYWRTF6CJK7ETDUAL4HBBFZIOSM,624956175,3023882,465865291,1053295423,470842789
28627090,l9klOil4K52iSWt6VnrYyYHlF0+vFsyZrH9Ph+sF564=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,PNJP3RHDSCSZ7KNQ6LG3G2PFR6KQM6V6DTTZHDD3ZQXMIAI47UPR4VYQD4,1075389128,6132515,0,51083178,452399768
28627113,/4DLIrIsGv/AWL4nQq8T2rvSDRJ6VoM686YdVLUXOvs=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,PNJP3RHDSCSZ7KNQ6LG3G2PFR6KQM6V6DTTZHDD3ZQXMIAI47UPR4VYQD4,1075389128,3151250,0,26249860,452399768
28627122,B1c5lef4Xb1sE6uMkdTegA4EfvbWNwwpotHC2a8ziDc=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,PNJP3RHDSCSZ7KNQ6LG3G2PFR6KQM6V6DTTZHDD3ZQXMIAI47UPR4VYQD4,1075389128,4806588,0,40044027,452399768
28627124,0juRUOAey6hQl256/Lu2CsxC7L2CSvPmowp3a6Nhufc=,HS2YUNZNWS4S6YJUEZTHYLBTVOZ6YBBPXMIEF3PQOCSH5DPMUD24O677BQ,PNJP3RHDSCSZ7KNQ6LG3G2PFR6KQM6V6DTTZHDD3ZQXMIAI47UPR4VYQD4,1075389128,8001337,0,66653524,452399768
28627143,C2yCjiHAQLXwjlz0j3A8e7MTpGPBHAe4+TMnaWj4yr8=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,934312,0,172654,31566704
28627143,nyWcpQjDSR0D2GW9J0KVumWLgwodWBUvl2CMJtyBg2c=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,27997914,31566704,150915097,0
28627145,kHw33UcndBUS+cSpzeOsQEh6SWCzLZCAbd3etu9ozrk=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,CT43NEUBELAO54NN2TU6WZLVYGB7B47ZX3WYKWJ4FBEVPTE6AFA4SMNCFI,637801923,16858897,465865291,1034404735755,287867876
28627147,J21cuoav5fEupphho5+wHKlqy2bSVOIK+MIPw22/oX8=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,PNJP3RHDSCSZ7KNQ6LG3G2PFR6KQM6V6DTTZHDD3ZQXMIAI47UPR4VYQD4,1075389128,2264535,0,18875614,452399768
28627168,PySYTDEy6W/oKfjDnAJ5t8NU5BmDWix8Q8nXumujrOs=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,2987580,0,552506,31566704
28627172,GhoE+o6bHeynBxNT5nKyG7UHs8pBVsh4SuRn3NHFRFA=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,PNJP3RHDSCSZ7KNQ6LG3G2PFR6KQM6V6DTTZHDD3ZQXMIAI47UPR4VYQD4,1075389128,7866580,0,65569826,452399768
28627172,ZzLYadzPbHCPmKcr9Uy+9L33HLH6VQfI4D96jj8Rs74=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,LUKPHRCKPCX4SC32ZI2BXH2OQ3HDCQGKFTFCZEVXOWICY4AG7AQ4S5NKEQ,607645439,1914408,0,353116,465865291
28627172,giLWqweCB2i+JyFKy1FTSCDRENV2Cffn2ayclbc3tqI=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,PNJP3RHDSCSZ7KNQ6LG3G2PFR6KQM6V6DTTZHDD3ZQXMIAI47UPR4VYQD4,1075389128,6563442,0,54702139,452399768
28627172,rNB3lbXRpaMixoozlY+nlgahBaXMAtNJD3j4uCxnPsE=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,NGIHJMECRSFHIEQDHBVTLR54K7DOZWM5M6UM3A5CIOYSP6H3QTGSHHGJCQ,605929989,4064897,0,751880,31566704
28627174,8Wvfu8JVdijuFerLd9n7mTMrPepDPZBSWEmUXT6KLXU=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,PNJP3RHDSCSZ7KNQ6LG3G2PFR6KQM6V6DTTZHDD3ZQXMIAI47UPR4VYQD4,1075389128,10543297,0,87910758,452399768
28627174,sEZ2ZOcX2wMBHKyfazutghxoP90HSwneSuTLDxBwAEc=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,4TK77XXJ73BIT6BY4FHJT5J5YCPBQPWXYWRTF6CJK7ETDUAL4HBBFZIOSM,624956175,2708072,465865291,940468065,470842789
28627198,EIR8K13d9HYmdRgVOyMvbLHVnW5yZOVAb5bS0f+ga3A=,2MAGGJFPH5KQKM24DQKXCVRB5VECBLLASDSGKTSUWO5RTKYBP63P7XYEVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,5403239,0,999999,31566704
28627201,77/Q1ExWWNty2cpbnQk25QGR0YMssQD9Y3iCt0Y6oCk=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,EHBK6XCKAKKVMYDLE3TYTRGJU2VQMLC5VKFVUZ3PVO5MV46NLJ7YNEHGQU,1073573017,1967057,0,773,511028589
28627201,r8WB63RsmQ8X9w9BML/kOZymDO03K9b6vKJSUrL3WVg=,HS2YUNZNWS4S6YJUEZTHYLBTVOZ6YBBPXMIEF3PQOCSH5DPMUD24O677BQ,JWOUUZ7YJJ42EHPRGW2NG64LZNUHNMWK7D5TE36GF6P6P2FXHGPZ42V2AE,1073557308,16001337,0,2958916,31566704
28627228,IgSJNcoeBysSaW9YK2fB/nLEpjHtfppwP1YEr2evAXs=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,I4XRTDV2WRM24CWV6BPSFCCSRT624NBHOO7CMPZKCEN2XAV7I2I3TYRVZ4,607686682,2877842,0,1044703223,523683256
28627238,9tW77YrwDrDUSwzFbRmTRdZ2ELY1wAbCt0pyGMSTRmw=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,CT43NEUBELAO54NN2TU6WZLVYGB7B47ZX3WYKWJ4FBEVPTE6AFA4SMNCFI,637801923,6565002,465865291,402555014548,287867876
28627239,LCcIyLr/IGu7TjZ+jqTL2E6x52qHEObzvyLKiPb2Bq4=,JPK4CPSYZT7G2AEOANHTZBE6TF3EV65EQMPCCJR2ICKMIEMJZSEBZCD5U4,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,410294935,0,75994587,31566704
28627255,qp+f0bupXWhpWMTC95b65U1H+H9Pvy2zyC2FPPZT0J0=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,49796973,0,9222719,31566704
28627257,lh6trntThldn04C8/cSC0COvdDD+XvgbIEfdUg/yKM0=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,CT43NEUBELAO54NN2TU6WZLVYGB7B47ZX3WYKWJ4FBEVPTE6AFA4SMNCFI,637801923,8367481,465865291,512876499070,287867876
28627258,uy16YsaNlJ4dUGUlj2Jy0cY5448BG0TSnAsqOlyDyKE=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,CT43NEUBELAO54NN2TU6WZLVYGB7B47ZX3WYKWJ4FBEVPTE6AFA4SMNCFI,637801923,9222719,465865291,565033348749,287867876
28627267,0S6MqobSbcCpRgwx9OOn5xryuF4Wwrc45uFqY8TZef4=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,5481517,0,1016066,31566704
